@relation my_relation
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 real
@attribute attr40 real
@attribute attr41 real
@attribute attr42 real
@attribute attr43 real
@attribute attr44 real
@attribute attr45 real
@attribute attr46 real
@attribute attr47 real
@attribute attr48 real
@attribute attr49 real
@attribute attr50 real
@attribute attr51 real
@attribute attr52 real
@attribute attr53 real
@attribute attr54 real
@attribute attr55 real
@attribute attr56 real
@attribute attr57 real
@attribute attr58 real
@attribute attr59 real
@attribute attr60 real
@attribute attr61 {Y0, Y1}
@data
0.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,19.0,0.0,1.0,120.0,83.0,0.0,0.0,2.0,6.0,0.0,5.0,1.0,0.095238,2.0,1.0,1.0,1.0,3.0,1.0,132.0,6.0,37.0,485.0,19.0,2169.0,1864.0,34855.0,0.0,16.0,3.0,0.0,0.0,16.0,16.0,16.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,'Y0'
0.0,13.0,0.0,15.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,97.0,17.0,0.0,0.089744,0.0,15.0,0.0,15.0,0.928571,0.133333,2.0,1.0,1.0,6.0,21.0,0.0,758.0,39.0,37.0,485.0,19.0,2169.0,1864.0,34855.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,'Y0'
0.0,5.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,47.0,17.0,0.0,0.2,0.0,8.0,0.0,8.0,0.857143,0.0,3.0,1.0,1.0,6.0,21.0,0.0,758.0,39.0,37.0,485.0,19.0,2169.0,1864.0,34855.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,'Y0'
0.0,0.0,0.0,72.0,0.0,12.0,53.0,72.0,33.0,0.0,1.0,1550.0,1550.0,67.0,0.154327,55.0,144.0,0.0,193.0,0.970951,0.847222,193.0,2.680556,2.680556,30.0,326.0,3.0,7907.0,389.0,37.0,485.0,19.0,2169.0,1864.0,34855.0,0.0,11.0,22.0,0.0,0.0,5.0,33.0,5.0,0.0,0.0,28.0,61.0,7.0,0.0,4.0,2.0,0.0,70.0,72.0,2.0,0.0,70.0,0.0,72.0,0.0,0.0,'Y1'
1.0,2.0,1.0,40.0,0.0,14.0,12.0,38.0,22.0,0.0,1.0,1127.0,1100.0,34.0,0.426743,11.0,88.0,0.0,164.0,0.963869,0.727273,162.0,4.1,4.263158,3.0,46.0,0.0,1238.0,49.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,5.0,5.0,12.0,0.0,8.0,7.0,7.0,14.0,1.0,0.0,17.0,1.0,22.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,37.0,0.0,1.0,'Y1'
1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,29.0,29.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,0.42967,7.0,2.333333,2.333333,3.0,46.0,0.0,1238.0,49.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,'Y0'
1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,61.0,19.0,0.0,0.2,0.0,6.0,0.0,6.0,0.8,0.0,0.0,1.0,0.0,71.0,469.0,7.0,12094.0,560.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,'Y0'
2.0,39.0,46.0,157.0,0.0,43.0,69.0,118.0,39.0,0.0,1.0,3877.0,3392.0,181.0,0.24011,31.0,366.0,2.0,435.0,0.989645,0.42967,377.0,2.770701,3.194915,71.0,469.0,7.0,12094.0,560.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,0.0,22.0,17.0,0.0,6.0,6.0,5.0,32.0,1.0,1.0,91.0,4.0,62.0,0.0,0.0,2.0,155.0,0.0,0.0,0.0,0.0,157.0,118.0,0.0,0.0,'Y1'
2.0,4.0,0.0,31.0,2.0,3.0,1.0,27.0,28.0,0.0,1.0,1399.0,1357.0,1.0,0.278325,2.0,32.0,1.0,332.0,0.92619,0.75,325.0,10.709677,12.037037,36.0,462.0,9.0,12436.0,596.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,0.0,3.0,25.0,0.0,14.0,14.0,14.0,14.0,0.0,0.0,12.0,1.0,18.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,30.0,26.0,0.0,1.0,'Y1'
1.0,3.0,0.0,21.0,0.0,38.0,27.0,18.0,63.0,0.0,1.0,1381.0,1277.0,60.0,0.4,34.0,115.0,0.0,166.0,0.986508,0.140845,148.0,7.904762,8.222222,15.0,266.0,0.0,5065.0,282.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,59.0,4.0,0.0,0.0,60.0,59.0,59.0,3.0,1.0,0.0,12.0,8.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,1.0,20.0,15.0,0.0,3.0,'Y1'
0.0,4.0,0.0,9.0,1.0,0.0,0.0,5.0,35.0,0.0,1.0,177.0,161.0,0.0,0.535714,0.0,9.0,0.0,31.0,0.953571,0.217391,26.0,3.444444,5.2,8.0,30.0,1.0,1005.0,38.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,0.0,14.0,2.0,19.0,0.0,19.0,21.0,19.0,14.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,8.0,4.0,0.0,1.0,'Y0'
0.0,4.0,0.0,6.0,0.0,1.0,3.0,2.0,2.0,4.0,2.0,36.0,24.0,3.0,0.6,5.0,13.0,0.0,6.0,0.6,0.2,2.0,1.0,1.0,48.0,197.0,1.0,3877.0,376.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,'Y0'
0.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,21.0,3.0,0.0,0.2,1.0,7.0,0.0,7.0,0.833333,0.142857,1.0,1.0,1.0,48.0,197.0,1.0,3877.0,376.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,'Y0'
0.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,20.0,2.0,0.0,0.2,0.0,7.0,0.0,7.0,0.666667,0.142857,1.0,1.0,1.0,48.0,197.0,1.0,3877.0,376.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,'Y0'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,16.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,139.0,0.0,2723.0,147.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,'Y0'
0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,6.0,0.0,1.0,71.0,71.0,4.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,58.0,0.0,3667.0,65.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,'Y0'
0.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,269.0,269.0,1.0,1.0,1.0,9.0,0.0,24.0,0.857143,1.0,24.0,3.0,3.0,1.0,8.0,0.0,269.0,8.0,33.0,388.0,47.0,2957.0,2678.0,55590.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,2.0,1.0,5.0,8.0,1.0,0.0,'Y0'
1.0,2.0,0.0,11.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,382.0,337.0,0.0,0.0,0.0,11.0,2.0,47.0,1.0,0.42967,41.0,4.272727,4.555556,1.0,9.0,0.0,382.0,11.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,1.0,10.0,8.0,0.0,1.0,'Y0'
0.0,13.0,0.0,15.0,0.0,2.0,2.0,2.0,6.0,0.0,1.0,175.0,34.0,1.0,0.090909,2.0,18.0,0.0,16.0,0.928571,0.142857,2.0,1.066667,1.0,9.0,58.0,0.0,1713.0,72.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,'Y0'
0.0,0.0,2.0,25.0,2.0,17.0,13.0,25.0,52.0,4.0,2.0,1157.0,1157.0,31.0,0.25,14.0,75.0,0.0,119.0,0.969551,0.380952,119.0,4.76,4.76,12.0,67.0,1.0,2003.0,73.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,13.0,39.0,0.0,0.0,28.0,32.0,28.0,20.0,0.0,4.0,8.0,17.0,0.0,0.0,4.0,0.0,21.0,8.0,4.0,0.0,4.0,17.0,25.0,0.0,0.0,'Y1'
0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,35.0,11.0,0.0,0.0,2.0,5.0,0.0,5.0,1.0,0.2,1.0,1.0,1.0,12.0,67.0,1.0,2003.0,73.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,'Y0'
0.0,1.0,1.0,62.0,0.0,33.0,22.0,61.0,69.0,15.0,2.0,2958.0,2937.0,48.0,0.333333,29.0,136.0,0.0,390.0,0.980993,0.375,388.0,6.290323,6.360656,11.0,115.0,1.0,4599.0,128.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,10.0,43.0,14.0,2.0,32.0,34.0,32.0,35.0,0.0,2.0,6.0,52.0,4.0,0.0,1.0,0.0,61.0,8.0,1.0,0.0,7.0,54.0,60.0,0.0,1.0,'Y1'
0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,109.0,109.0,0.0,0.111111,1.0,10.0,0.0,10.0,0.888889,0.0,0.0,1.0,0.0,7.0,32.0,0.0,1457.0,56.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,'Y0'
1.0,12.0,2.0,26.0,0.0,10.0,4.0,14.0,17.0,0.0,1.0,1184.0,953.0,13.0,0.286765,6.0,44.0,0.0,136.0,0.941176,0.266667,97.0,5.230769,6.928571,12.0,46.0,1.0,2496.0,76.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,15.0,8.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,1.0,'Y1'
0.0,6.0,0.0,7.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,44.0,14.0,0.0,0.238095,1.0,7.0,0.0,7.0,0.777778,0.142857,1.0,1.0,1.0,9.0,30.0,0.0,710.0,43.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,'Y0'
2.0,3.0,0.0,45.0,2.0,28.0,9.0,42.0,37.0,516.0,4.0,1065.0,1033.0,38.0,0.252439,9.0,94.0,0.0,200.0,0.935065,0.806452,196.0,4.444444,4.666667,45.0,839.0,12.0,16067.0,1014.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,4.0,0.0,33.0,0.0,0.0,3.0,0.0,34.0,0.0,3.0,27.0,3.0,14.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,41.0,0.0,1.0,'Y1'
2.0,38.0,2.0,139.0,0.0,9.0,17.0,101.0,28.0,0.0,1.0,2907.0,2435.0,70.0,0.308466,17.0,213.0,2.0,485.0,0.975845,0.669565,436.0,3.489209,4.316832,45.0,839.0,12.0,16067.0,1014.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,115.0,3.0,21.0,0.0,0.0,0.0,139.0,2.0,0.0,0.0,2.0,137.0,97.0,0.0,4.0,'Y1'
0.0,17.0,0.0,18.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,179.0,43.0,0.0,0.058824,0.0,18.0,0.0,18.0,0.947712,0.055556,1.0,1.0,1.0,4.0,39.0,0.0,2335.0,117.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,'Y0'
1.0,2.0,0.0,7.0,2.0,0.0,2.0,5.0,2.0,11.0,2.0,98.0,68.0,4.0,1.0,3.0,22.0,0.0,10.0,0.666667,0.6,6.0,1.428571,1.2,9.0,50.0,0.0,1207.0,69.0,48.0,515.0,79.0,3790.0,3254.0,68929.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,'Y0'
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,44.0,44.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,1.5,1.5,9.0,50.0,0.0,1207.0,69.0,48.0,515.0,79.0,3790.0,3254.0,68929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,'Y0'
2.0,2.0,0.0,5.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,26.0,15.0,1.0,0.2,1.0,7.0,0.0,6.0,0.75,0.6,4.0,1.2,1.333333,4.0,12.0,0.0,87.0,17.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,'Y0'
1.0,0.0,1.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,44.0,44.0,1.0,0.0,0.0,8.0,0.0,9.0,0.0,1.0,9.0,1.285714,1.285714,4.0,12.0,0.0,87.0,17.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,'Y0'
1.0,7.0,0.0,8.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,32.0,32.0,0.0,0.142857,0.0,8.0,0.0,8.0,0.857143,0.125,1.0,1.0,1.0,31.0,23.0,3.0,423.0,87.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,'Y0'
0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24.0,24.0,0.0,0.2,2.0,6.0,1.0,6.0,0.8,0.0,0.0,1.0,0.0,31.0,23.0,3.0,423.0,87.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,'Y0'
0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,25.0,25.0,0.0,0.2,2.0,6.0,0.0,6.0,0.8,0.0,0.0,1.0,0.0,128.0,327.0,0.0,1934.0,410.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,'Y0'
0.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,29.0,29.0,0.0,0.2,2.0,7.0,0.0,7.0,0.833333,0.142857,1.0,1.0,1.0,128.0,327.0,0.0,1934.0,410.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,'Y0'
0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24.0,24.0,0.0,0.2,2.0,6.0,0.0,6.0,0.8,0.0,0.0,1.0,0.0,11.0,16.0,0.0,210.0,49.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,'Y0'
0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,23.0,23.0,0.0,0.2,2.0,6.0,0.0,6.0,0.8,0.0,0.0,1.0,0.0,11.0,16.0,0.0,210.0,49.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,'Y0'
0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,31.0,31.0,0.0,0.142857,1.0,8.0,0.0,8.0,0.857143,0.0,0.0,1.0,0.0,11.0,16.0,0.0,210.0,49.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,'Y0'
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.42967,1.0,1.0,1.0,133.0,235.0,0.0,2888.0,235.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,'Y0'
1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.42967,1.0,1.0,1.0,133.0,235.0,0.0,2888.0,235.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,'Y0'
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,109.0,0.0,1.0,230.0,230.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,340.0,2.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,109.0,0.0,0.0,0.0,109.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,'Y0'
0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,33.0,0.0,1.0,110.0,110.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,340.0,2.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,33.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,'Y0'
0.0,0.0,0.0,5.0,0.0,25.0,15.0,5.0,0.0,5.0,2.0,214.0,214.0,27.0,1.0,22.0,51.0,0.0,29.0,0.0,1.0,29.0,5.8,5.8,14.0,41.0,1.0,1004.0,41.0,40.0,786.0,63.0,3884.0,3333.0,53617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,'Y0'
0.0,6.0,4.0,7.0,0.0,3.0,10.0,1.0,6.0,520.0,5.0,272.0,96.0,13.0,0.6,8.0,21.0,0.0,25.0,0.888889,0.2,1.0,3.571429,1.0,22.0,214.0,6.0,2913.0,322.0,40.0,786.0,63.0,3884.0,3333.0,53617.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,'Y0'
0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,34.0,14.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,0.125,1.0,1.0,1.0,2.0,3.0,1.0,44.0,7.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,'Y0'
0.0,3.0,1.0,43.0,34.0,34.0,21.0,40.0,3.0,123.0,3.0,1400.0,1348.0,89.0,0.340244,38.0,302.0,0.0,256.0,0.944444,0.909091,249.0,5.953488,6.225,14.0,161.0,1.0,3417.0,181.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,33.0,0.0,10.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,38.0,0.0,2.0,'Y1'
0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,31.0,1.0,0.0,0.2,0.0,6.0,0.0,6.0,0.8,0.0,0.0,1.0,0.0,497.0,1562.0,8.0,24196.0,1857.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,'Y0'
0.0,5.0,0.0,7.0,1.0,0.0,0.0,2.0,5.0,14.0,3.0,63.0,20.0,0.0,0.3,1.0,7.0,0.0,8.0,1.0,0.285714,2.0,1.142857,1.0,62.0,335.0,3.0,6239.0,404.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,'Y0'
5.0,46.0,13.0,154.0,0.0,20.0,36.0,108.0,47.0,0.0,1.0,2792.0,2378.0,80.0,0.272109,30.0,248.0,4.0,489.0,0.984425,0.620438,414.0,3.175325,3.833333,89.0,749.0,6.0,16063.0,950.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,8.0,20.0,17.0,2.0,0.0,9.0,0.0,38.0,0.0,9.0,129.0,3.0,20.0,2.0,0.0,0.0,154.0,1.0,0.0,0.0,1.0,153.0,105.0,0.0,3.0,'Y1'
3.0,18.0,3.0,55.0,0.0,19.0,21.0,37.0,25.0,0.0,1.0,1299.0,1179.0,51.0,0.439626,20.0,120.0,0.0,214.0,0.964444,0.627907,194.0,3.890909,5.243243,89.0,749.0,6.0,16063.0,950.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,43.0,5.0,0.0,7.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,36.0,0.0,1.0,'Y1'
1.0,4.0,0.0,7.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,79.0,45.0,0.0,0.238095,0.0,7.0,0.0,9.0,0.777778,0.428571,3.0,1.285714,1.0,6.0,16.0,0.0,467.0,20.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,'Y0'
