@relation my_relation
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 real
@attribute attr40 real
@attribute attr41 real
@attribute attr42 real
@attribute attr43 real
@attribute attr44 real
@attribute attr45 real
@attribute attr46 real
@attribute attr47 real
@attribute attr48 real
@attribute attr49 real
@attribute attr50 real
@attribute attr51 real
@attribute attr52 real
@attribute attr53 real
@attribute attr54 real
@attribute attr55 real
@attribute attr56 real
@attribute attr57 real
@attribute attr58 real
@attribute attr59 real
@attribute attr60 real
@attribute attr61 real
@attribute attr62 real
@attribute attr63 real
@attribute attr64 real
@attribute attr65 real
@attribute attr66 real
@attribute attr67 real
@attribute attr68 real
@attribute attr69 real
@attribute attr70 real
@attribute attr71 real
@attribute attr72 real
@attribute attr73 real
@attribute attr74 real
@attribute attr75 real
@attribute attr76 real
@attribute attr77 real
@attribute attr78 real
@attribute attr79 real
@attribute attr80 real
@attribute attr81 real
@attribute attr82 string
@data
4.0,0.0,0.0,0.0,0.0,11.0,406.0,127.0,0.0,33.0,0.0,48.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,15.0,0.0,1.0,1011.0,1011.0,0.0,0.681818,0.0,0.0,12.0,0.0,171.0,0.987879,1.0,171.0,14.25,14.25,13.0,68.0,0.0,2107.0,68.0,12.0,131.0,16.0,1404.0,1137.0,25747.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,2.0,12.0,10.0,0.0,2.0,0.0,12.0,0.0,0.0,1.0,'Y0'
1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,127.0,18.0,16.0,15.0,0.0,1.0,590.0,590.0,26.0,1.0,0.0,19.0,107.0,0.0,95.0,1.0,1.0,95.0,5.9375,5.9375,3.0,30.0,0.0,1322.0,30.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,14.0,0.0,1.0,12.0,14.0,12.0,1.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,15.0,14.0,0.0,2.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,127.0,18.0,16.0,15.0,0.0,1.0,590.0,590.0,26.0,1.0,0.0,19.0,107.0,0.0,95.0,1.0,1.0,95.0,5.9375,5.9375,3.0,30.0,0.0,1322.0,30.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,14.0,0.0,1.0,12.0,14.0,12.0,1.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,15.0,14.0,0.0,2.0,0.0,'Y0'
2.0,1.0,0.0,0.0,1.0,2.0,20.0,3.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,127.0,18.0,16.0,15.0,0.0,1.0,590.0,590.0,26.0,1.0,0.0,19.0,107.0,0.0,95.0,1.0,1.0,95.0,5.9375,5.9375,3.0,30.0,0.0,1322.0,30.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,14.0,0.0,1.0,12.0,14.0,12.0,1.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,15.0,14.0,0.0,2.0,0.0,'Y0'
1.0,0.0,35.0,4.0,0.0,7.0,143.0,22.0,0.0,31.0,0.0,99.0,0.166667,5.0,8.0,7.0,4.0,26.0,0.0,0.192308,0.0,0.0,0.0,16.0,0.0,127.0,18.0,16.0,15.0,0.0,1.0,590.0,590.0,26.0,1.0,0.0,19.0,107.0,0.0,95.0,1.0,1.0,95.0,5.9375,5.9375,3.0,30.0,0.0,1322.0,30.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,14.0,0.0,1.0,12.0,14.0,12.0,1.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,15.0,14.0,0.0,2.0,0.0,'Y1'
1.0,0.0,12.0,4.0,0.0,10.0,102.0,18.0,0.0,28.0,0.0,57.0,0.076923,4.0,7.0,1.0,0.0,18.0,0.0,0.222222,0.0,0.0,0.0,16.0,0.0,127.0,18.0,16.0,15.0,0.0,1.0,590.0,590.0,26.0,1.0,0.0,19.0,107.0,0.0,95.0,1.0,1.0,95.0,5.9375,5.9375,3.0,30.0,0.0,1322.0,30.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,14.0,0.0,1.0,12.0,14.0,12.0,1.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,15.0,14.0,0.0,2.0,0.0,'Y1'
0.0,1.0,24.0,6.0,1.0,8.0,374.0,87.0,0.0,39.0,0.0,72.0,0.076923,8.0,14.0,2.0,3.0,22.0,0.0,0.363636,0.0,1.0,0.0,6.0,0.0,27.0,8.0,5.0,4.0,0.0,1.0,523.0,495.0,16.0,1.0,0.0,11.0,33.0,0.0,114.0,0.75,1.0,109.0,19.0,21.8,80.0,263.0,0.0,5748.0,334.0,15.0,255.0,7.0,1450.0,1087.0,24112.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,'Y1'
2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,12.0,0.0,148.0,12.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,'Y0'
7.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,9.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,12.0,0.0,148.0,12.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,'Y0'
0.0,4.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,29.0,29.0,2.0,1.0,0.0,3.0,6.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,12.0,0.0,148.0,12.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,'Y0'
2.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,29.0,29.0,2.0,1.0,0.0,3.0,6.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,12.0,0.0,148.0,12.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,29.0,29.0,2.0,1.0,0.0,3.0,6.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,12.0,0.0,148.0,12.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,'Y0'
2.0,1.0,2.0,2.0,1.0,7.0,241.0,55.0,0.0,36.0,0.0,42.0,0.666667,2.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,12.0,0.0,1.0,3.0,9.0,4.0,0.0,1.0,372.0,356.0,9.0,0.933333,0.0,4.0,21.0,0.0,94.0,0.5,0.625,87.0,7.833333,9.666667,10.0,89.0,0.0,1207.0,95.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,11.0,7.0,0.0,2.0,0.0,'Y0'
2.0,0.0,11.0,3.0,0.0,2.0,38.0,3.0,0.0,14.0,0.0,27.0,0.153846,5.0,13.0,2.0,1.0,18.0,0.0,0.277778,1.0,0.0,0.0,5.0,0.0,11.0,6.0,5.0,4.0,0.0,1.0,74.0,74.0,21.0,1.0,0.0,7.0,31.0,1.0,7.0,0.625,1.0,7.0,1.4,1.4,24.0,94.0,0.0,1093.0,94.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,'Y1'
12.0,0.0,3.0,2.0,0.0,6.0,214.0,45.0,0.0,69.0,0.0,86.0,0.5625,4.0,5.0,9.0,5.0,7.0,0.0,0.571429,1.0,0.0,2.0,13.0,0.0,25.0,11.0,13.0,15.0,0.0,1.0,783.0,783.0,24.0,0.666667,0.0,12.0,44.0,0.0,111.0,0.905556,1.0,111.0,8.538462,8.538462,7.0,37.0,0.0,1683.0,37.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,15.0,0.0,0.0,8.0,10.0,8.0,5.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,7.0,6.0,11.0,0.0,2.0,0.0,'Y0'
5.0,1.0,5.0,2.0,1.0,6.0,102.0,22.0,0.0,37.0,0.0,60.0,0.619048,6.0,14.0,13.0,1.0,15.0,0.0,0.4,1.0,0.0,2.0,7.0,0.0,5.0,16.0,7.0,27.0,0.0,1.0,430.0,430.0,47.0,1.0,0.0,17.0,56.0,0.0,54.0,0.87037,1.0,54.0,7.714286,7.714286,8.0,27.0,0.0,646.0,28.0,21.0,191.0,19.0,1447.0,1361.0,24319.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,'Y0'
1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,9.0,12.0,2.0,0.0,1.0,290.0,290.0,20.0,0.890909,0.0,11.0,34.0,0.0,21.0,0.863636,1.0,21.0,1.75,1.75,12.0,112.0,0.0,2820.0,121.0,30.0,208.0,14.0,1593.0,1411.0,26472.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,1.0,0.0,'Y0'
2.0,2.0,8.0,4.0,2.0,6.0,205.0,34.0,0.0,23.0,0.0,55.0,0.777778,5.0,10.0,14.0,10.0,16.0,0.0,0.3125,0.0,8.0,1.0,73.0,17.0,24.0,13.0,65.0,16.0,31.0,3.0,1812.0,1706.0,67.0,0.471441,1.0,19.0,178.0,0.0,234.0,0.894965,0.875,221.0,3.205479,3.4,26.0,281.0,1.0,5940.0,330.0,30.0,208.0,14.0,1593.0,1411.0,26472.0,0.0,15.0,0.0,0.0,2.0,2.0,2.0,14.0,0.0,0.0,71.0,1.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,62.0,0.0,3.0,0.0,'Y0'
1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,9.0,1.0,3.0,3.0,7.0,3.0,0.0,1.0,131.0,93.0,6.0,0.0,0.0,3.0,12.0,0.0,12.0,1.0,0.75,8.0,1.333333,1.142857,5.0,34.0,1.0,707.0,39.0,19.0,299.0,33.0,1475.0,1431.0,28493.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,3.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,9.0,1.0,3.0,3.0,7.0,3.0,0.0,1.0,131.0,93.0,6.0,0.0,0.0,3.0,12.0,0.0,12.0,1.0,0.75,8.0,1.333333,1.142857,5.0,34.0,1.0,707.0,39.0,19.0,299.0,33.0,1475.0,1431.0,28493.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,3.0,0.0,'Y0'
2.0,2.0,2.0,1.0,3.0,1.0,7.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,3.0,3.0,7.0,3.0,0.0,1.0,131.0,93.0,6.0,0.0,0.0,3.0,12.0,0.0,12.0,1.0,0.75,8.0,1.333333,1.142857,5.0,34.0,1.0,707.0,39.0,19.0,299.0,33.0,1475.0,1431.0,28493.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,3.0,0.0,'Y0'
0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,9.0,1.0,3.0,3.0,7.0,3.0,0.0,1.0,131.0,93.0,6.0,0.0,0.0,3.0,12.0,0.0,12.0,1.0,0.75,8.0,1.333333,1.142857,5.0,34.0,1.0,707.0,39.0,19.0,299.0,33.0,1475.0,1431.0,28493.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,3.0,0.0,'Y0'
3.0,9.0,6.0,1.0,9.0,2.0,18.0,2.0,0.0,3.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,6.0,31.0,0.0,14.0,10.0,29.0,11.0,0.0,2.0,1151.0,1127.0,29.0,0.0,0.0,11.0,53.0,9.0,56.0,1.0,0.913043,54.0,1.806452,1.862069,82.0,432.0,2.0,6459.0,443.0,19.0,299.0,33.0,1475.0,1431.0,28493.0,0.0,10.0,0.0,1.0,2.0,2.0,2.0,9.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,1.0,0.0,'Y1'
4.0,1.0,7.0,1.0,1.0,1.0,20.0,1.0,0.0,4.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,8.0,6.0,13.0,8.0,0.0,1.0,307.0,307.0,17.0,0.0,0.0,6.0,21.0,0.0,26.0,1.0,1.0,26.0,2.0,2.0,69.0,293.0,0.0,6812.0,299.0,19.0,299.0,33.0,1475.0,1431.0,28493.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,1.0,0.0,'Y1'
1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0,8.0,1.0,0.0,1.0,88.0,88.0,8.0,1.0,0.0,2.0,16.0,0.0,10.0,0.142857,1.0,10.0,1.25,1.25,16.0,130.0,3.0,1578.0,136.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0,8.0,1.0,0.0,1.0,88.0,88.0,8.0,1.0,0.0,2.0,16.0,0.0,10.0,0.142857,1.0,10.0,1.25,1.25,16.0,130.0,3.0,1578.0,136.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0,8.0,1.0,0.0,1.0,88.0,88.0,8.0,1.0,0.0,2.0,16.0,0.0,10.0,0.142857,1.0,10.0,1.25,1.25,16.0,130.0,3.0,1578.0,136.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0,8.0,1.0,0.0,1.0,88.0,88.0,8.0,1.0,0.0,2.0,16.0,0.0,10.0,0.142857,1.0,10.0,1.25,1.25,16.0,130.0,3.0,1578.0,136.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,8.0,284.0,35.0,0.0,24.0,0.0,43.0,0.466667,5.0,11.0,7.0,4.0,19.0,0.0,0.263158,1.0,0.0,6.0,9.0,0.0,0.0,7.0,9.0,6.0,0.0,1.0,1566.0,1566.0,22.0,1.0,0.0,4.0,49.0,0.0,90.0,0.895833,1.0,90.0,10.0,10.0,8.0,64.0,3.0,1627.0,92.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,9.0,0.0,0.0,9.0,7.0,7.0,0.0,2.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,4.0,5.0,7.0,0.0,2.0,0.0,'Y0'
1.0,0.0,3.0,3.0,0.0,8.0,104.0,21.0,0.0,17.0,0.0,21.0,0.5,3.0,7.0,2.0,1.0,7.0,0.0,0.428571,0.0,0.0,4.0,23.0,0.0,7.0,8.0,23.0,9.0,0.0,1.0,776.0,776.0,17.0,0.114286,2.0,11.0,42.0,0.0,105.0,0.944444,0.913043,105.0,4.565217,4.565217,16.0,117.0,5.0,2551.0,142.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,7.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,23.0,22.0,0.0,0.0,22.0,1.0,22.0,0.0,1.0,1.0,'Y0'
2.0,1.0,10.0,3.0,1.0,2.0,51.0,4.0,0.0,9.0,0.0,21.0,0.166667,4.0,7.0,2.0,0.0,7.0,0.0,0.571429,0.0,0.0,0.0,4.0,0.0,2.0,4.0,4.0,2.0,3.0,2.0,76.0,76.0,9.0,0.333333,0.0,8.0,16.0,0.0,9.0,1.0,0.0,9.0,2.25,2.25,29.0,105.0,0.0,3957.0,129.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,'Y1'
4.0,0.0,16.0,9.0,0.0,9.0,169.0,22.0,2.0,29.0,2.0,57.0,0.448276,17.0,16.0,13.0,0.0,21.0,2.0,0.809524,1.0,3.0,1.0,29.0,5.0,44.0,38.0,26.0,43.0,4.0,3.0,1583.0,1538.0,71.0,0.809524,0.0,58.0,154.0,0.0,163.0,0.975914,0.875,158.0,5.62069,6.076923,2.0,29.0,0.0,1583.0,32.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,44.0,0.0,0.0,40.0,38.0,38.0,4.0,2.0,0.0,8.0,21.0,0.0,0.0,1.0,0.0,28.0,7.0,0.0,1.0,7.0,21.0,25.0,0.0,1.0,0.0,'Y1'
4.0,3.0,12.0,6.0,3.0,6.0,159.0,23.0,0.0,29.0,0.0,55.0,0.52381,15.0,27.0,11.0,0.0,36.0,0.0,0.416667,1.0,0.0,0.0,4.0,0.0,12.0,19.0,4.0,10.0,0.0,2.0,228.0,228.0,30.0,0.5,0.0,25.0,44.0,3.0,31.0,0.733333,0.913043,31.0,7.75,7.75,42.0,137.0,10.0,3757.0,219.0,26.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,1.0,10.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,'Y1'
1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0,21.0,21.0,2.0,1.0,0.0,9.0,22.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,37.0,143.0,0.0,3130.0,157.0,22.0,296.0,19.0,2118.0,1724.0,34617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,6.0,3.0,31.0,31.0,1.0,0.0,0.0,2.0,11.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,37.0,143.0,0.0,3130.0,157.0,22.0,296.0,19.0,2118.0,1724.0,34617.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,'Y0'
1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,24.0,24.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,0.913043,4.0,2.0,2.0,12.0,471.0,2.0,3219.0,549.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,'Y0'
1.0,2.0,0.0,0.0,2.0,2.0,15.0,3.0,0.0,5.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,24.0,24.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,0.913043,4.0,2.0,2.0,12.0,471.0,2.0,3219.0,549.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,58.0,58.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,0.913043,11.0,1.0,1.0,12.0,471.0,2.0,3219.0,549.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,'Y0'
